WP_010869358_esmfold_v1	CAN0838946_esmfold_v1	1.892E-01	2.809E-01	2.138E-01	17
WP_010869358_esmfold_v1	AEB54670_esmfold_v1	1.728E-01	2.920E-01	2.130E-01	16
WP_010869358_esmfold_v1	KAJ0713981_esmfold_v1	2.336E-01	2.295E-01	2.123E-01	21
WP_010869358_esmfold_v1	XP_017005463_esmfold_v1	2.032E-01	2.568E-01	2.110E-01	18
WP_010869358_esmfold_v1	KAG5413915_esmfold_v1	1.745E-01	2.742E-01	2.104E-01	16
WP_010869358_esmfold_v1	AEB54678_esmfold_v1	1.654E-01	2.864E-01	2.097E-01	15
WP_010869358_esmfold_v1	AEB54686_esmfold_v1	1.652E-01	2.812E-01	2.073E-01	15
WP_010869358_esmfold_v1	XP_002048201_esmfold_v1	1.984E-01	2.525E-01	2.069E-01	18
WP_010869358_esmfold_v1	KAF8703232_esmfold_v1	2.083E-01	2.378E-01	2.058E-01	19
WP_010869358_esmfold_v1	AMK38873_esmfold_v1	1.871E-01	2.649E-01	2.054E-01	17
WP_010869358_esmfold_v1	AEB54679_esmfold_v1	1.624E-01	2.788E-01	2.050E-01	15
WP_010869358_esmfold_v1	AEB54669_esmfold_v1	1.737E-01	2.820E-01	2.043E-01	16
WP_010869358_esmfold_v1	AEB54683_esmfold_v1	1.630E-01	2.782E-01	2.042E-01	15
WP_010869358_esmfold_v1	ABX80638_esmfold_v1	2.043E-01	2.362E-01	2.034E-01	18
WP_010869358_esmfold_v1	JAB95975_esmfold_v1	2.166E-01	2.252E-01	2.030E-01	19
WP_010869358_esmfold_v1	GBP00646_esmfold_v1	1.807E-01	2.575E-01	2.024E-01	16
WP_010869358_esmfold_v1	KAM3387249_esmfold_v1	2.038E-01	2.310E-01	2.019E-01	19
WP_010869358_esmfold_v1	ABO32163_esmfold_v1	2.013E-01	2.324E-01	2.017E-01	18
WP_010869358_esmfold_v1	JAC40358_esmfold_v1	1.899E-01	2.543E-01	2.014E-01	17
WP_010869358_esmfold_v1	ABX80640_esmfold_v1	1.965E-01	2.483E-01	2.006E-01	17
WP_010869358_esmfold_v1	JAC53011_esmfold_v1	1.905E-01	2.465E-01	2.003E-01	17
WP_010869358_esmfold_v1	XXK89410_esmfold_v1	1.905E-01	2.465E-01	2.003E-01	17
WP_010869358_esmfold_v1	KOM40193_esmfold_v1	2.269E-01	1.994E-01	1.996E-01	21
WP_010869358_esmfold_v1	JAC40357_esmfold_v1	1.846E-01	2.518E-01	1.994E-01	17
WP_010869358_esmfold_v1	KAJ4833731_esmfold_v1	2.503E-01	1.800E-01	1.990E-01	22
WP_010869358_esmfold_v1	KAL8129470_esmfold_v1	1.925E-01	2.269E-01	1.980E-01	18
WP_010869358_esmfold_v1	XYH50204_esmfold_v1	1.896E-01	2.382E-01	1.980E-01	17
WP_010869358_esmfold_v1	ABX80642_esmfold_v1	2.048E-01	2.280E-01	1.976E-01	18
WP_010869358_esmfold_v1	KAF4364897_esmfold_v1	1.596E-01	2.794E-01	1.972E-01	14
WP_010869358_esmfold_v1	KAF4372106_esmfold_v1	1.596E-01	2.794E-01	1.972E-01	14
WP_010869358_esmfold_v1	KAF4385392_esmfold_v1	1.596E-01	2.794E-01	1.972E-01	14
WP_010869358_esmfold_v1	AEB54682_esmfold_v1	1.654E-01	2.692E-01	1.950E-01	15
WP_010869358_esmfold_v1	KAJ0713984_esmfold_v1	2.154E-01	2.076E-01	1.949E-01	19
WP_010869358_esmfold_v1	KAI8121372_esmfold_v1	1.861E-01	2.311E-01	1.924E-01	17
WP_010869358_esmfold_v1	AHE77382_esmfold_v1	1.865E-01	2.325E-01	1.923E-01	17
WP_010869358_esmfold_v1	KAM0047381_esmfold_v1	2.185E-01	2.013E-01	1.918E-01	19
WP_010869358_esmfold_v1	JAC55323_esmfold_v1	1.682E-01	2.428E-01	1.906E-01	15
WP_010869358_esmfold_v1	XP_068139889_esmfold_v1	1.780E-01	2.285E-01	1.888E-01	16
WP_010869358_esmfold_v1	ACG58884_esmfold_v1	1.711E-01	2.360E-01	1.874E-01	16
WP_010869358_esmfold_v1	JAC04759_esmfold_v1	1.724E-01	2.354E-01	1.864E-01	16
WP_010869358_esmfold_v1	ABX80641_esmfold_v1	1.817E-01	2.138E-01	1.861E-01	17
WP_010869358_esmfold_v1	AIA62360_esmfold_v1	1.702E-01	2.308E-01	1.837E-01	15
WP_010869358_esmfold_v1	AFA36667_esmfold_v1	1.738E-01	2.256E-01	1.836E-01	16
WP_010869358_esmfold_v1	ACN82435_esmfold_v1	1.844E-01	2.150E-01	1.835E-01	17
WP_010869358_esmfold_v1	KAJ0764630_esmfold_v1	1.932E-01	2.039E-01	1.829E-01	17
WP_010869358_esmfold_v1	KAJ4837485_esmfold_v1	2.243E-01	1.645E-01	1.822E-01	20
WP_010869358_esmfold_v1	NP_001036942_esmfold_v1	1.824E-01	2.113E-01	1.807E-01	16
WP_010869358_esmfold_v1	JAC04271_esmfold_v1	1.577E-01	2.296E-01	1.800E-01	14
WP_010869358_esmfold_v1	KXJ62379_esmfold_v1	1.405E-01	2.631E-01	1.788E-01	13
WP_010869358_esmfold_v1	JAB88127_esmfold_v1	1.650E-01	2.253E-01	1.783E-01	15
WP_010869358_esmfold_v1	KAJ4833732_esmfold_v1	1.804E-01	2.068E-01	1.776E-01	16
WP_010869358_esmfold_v1	KAJ4837486_esmfold_v1	1.799E-01	2.022E-01	1.759E-01	16
WP_010869358_esmfold_v1	KAI8121415_esmfold_v1	1.698E-01	1.969E-01	1.693E-01	15
WP_010869358_esmfold_v1	ACG58883_esmfold_v1	1.458E-01	2.032E-01	1.620E-01	13
WP_010869358_esmfold_v1	AEF38375_esmfold_v1	1.549E-01	1.805E-01	1.551E-01	14
WP_234943751_esmfold_v1	KAJ0538707_esmfold_v1	2.971E-01	3.222E-01	2.874E-01	27
WP_234943751_esmfold_v1	KAJ0764628_esmfold_v1	2.627E-01	3.005E-01	2.635E-01	24
WP_234943751_esmfold_v1	KAJ0497959_esmfold_v1	2.491E-01	3.142E-01	2.632E-01	23
WP_234943751_esmfold_v1	KAJ0743805_esmfold_v1	2.809E-01	2.845E-01	2.624E-01	26
WP_234943751_esmfold_v1	KAJ0764626_esmfold_v1	2.669E-01	2.950E-01	2.620E-01	24
WP_234943751_esmfold_v1	KAJ0663963_esmfold_v1	2.482E-01	2.981E-01	2.558E-01	23
WP_234943751_esmfold_v1	KAJ0538710_esmfold_v1	2.540E-01	3.035E-01	2.550E-01	23
WP_234943751_esmfold_v1	KAJ0713982_esmfold_v1	2.485E-01	2.979E-01	2.516E-01	23
WP_234943751_esmfold_v1	AMK38873_esmfold_v1	1.880E-01	3.517E-01	2.507E-01	17
WP_234943751_esmfold_v1	KAJ0713981_esmfold_v1	2.400E-01	2.952E-01	2.461E-01	22
WP_234943751_esmfold_v1	BAD12046_esmfold_v1	1.563E-01	3.746E-01	2.446E-01	14
WP_234943751_esmfold_v1	KAG7015732_esmfold_v1	1.907E-01	3.484E-01	2.435E-01	17
WP_234943751_esmfold_v1	KXJ73791_esmfold_v1	2.007E-01	3.189E-01	2.401E-01	18
WP_234943751_esmfold_v1	KAJ0713984_esmfold_v1	2.293E-01	2.796E-01	2.355E-01	21
WP_234943751_esmfold_v1	KAJ0513914_esmfold_v1	2.477E-01	2.593E-01	2.340E-01	22
WP_234943751_esmfold_v1	AEB54680_esmfold_v1	1.644E-01	3.512E-01	2.339E-01	15
WP_234943751_esmfold_v1	AEB54685_esmfold_v1	1.616E-01	3.472E-01	2.337E-01	15
WP_234943751_esmfold_v1	KAM0042933_esmfold_v1	2.311E-01	2.629E-01	2.310E-01	21
WP_234943751_esmfold_v1	KAM0047381_esmfold_v1	2.306E-01	2.651E-01	2.287E-01	21
WP_234943751_esmfold_v1	KAG1326614_esmfold_v1	2.547E-01	2.367E-01	2.280E-01	23
WP_234943751_esmfold_v1	AEB54681_esmfold_v1	1.463E-01	3.370E-01	2.272E-01	14
WP_234943751_esmfold_v1	KAJ0513915_esmfold_v1	2.327E-01	2.637E-01	2.267E-01	21
WP_234943751_esmfold_v1	KAM0042503_esmfold_v1	1.608E-01	3.384E-01	2.261E-01	15
WP_234943751_esmfold_v1	KAJ4832308_esmfold_v1	2.516E-01	2.305E-01	2.232E-01	23
WP_234943751_esmfold_v1	KAM0008968_esmfold_v1	2.374E-01	2.443E-01	2.232E-01	22
WP_234943751_esmfold_v1	KAJ0764005_esmfold_v1	1.556E-01	3.311E-01	2.222E-01	14
WP_234943751_esmfold_v1	KAF4364897_esmfold_v1	1.446E-01	3.413E-01	2.212E-01	13
WP_234943751_esmfold_v1	KAF4372106_esmfold_v1	1.446E-01	3.413E-01	2.212E-01	13
WP_234943751_esmfold_v1	KAF4385392_esmfold_v1	1.446E-01	3.413E-01	2.212E-01	13
WP_234943751_esmfold_v1	ABX80640_esmfold_v1	1.847E-01	2.969E-01	2.202E-01	17
WP_234943751_esmfold_v1	KAJ0477125_esmfold_v1	1.615E-01	3.223E-01	2.196E-01	15
WP_234943751_esmfold_v1	KAJ0497963_esmfold_v1	1.615E-01	3.223E-01	2.196E-01	15
WP_234943751_esmfold_v1	KAJ0663966_esmfold_v1	1.615E-01	3.223E-01	2.196E-01	15
WP_234943751_esmfold_v1	KAJ0671451_esmfold_v1	1.615E-01	3.223E-01	2.196E-01	15
WP_234943751_esmfold_v1	KAJ0700339_esmfold_v1	2.271E-01	2.500E-01	2.190E-01	20
WP_234943751_esmfold_v1	KAM0043288_esmfold_v1	1.834E-01	2.752E-01	2.128E-01	17
WP_234943751_esmfold_v1	AEB54669_esmfold_v1	1.428E-01	3.156E-01	2.115E-01	13
WP_234943751_esmfold_v1	JAC55323_esmfold_v1	1.606E-01	2.959E-01	2.108E-01	15
WP_234943751_esmfold_v1	KAF8662618_esmfold_v1	1.709E-01	2.951E-01	2.108E-01	15
WP_234943751_esmfold_v1	AEB54675_esmfold_v1	1.310E-01	3.093E-01	2.083E-01	12
WP_234943751_esmfold_v1	KAG5413915_esmfold_v1	1.543E-01	3.007E-01	2.081E-01	14
WP_234943751_esmfold_v1	JAC40356_esmfold_v1	1.524E-01	2.921E-01	2.059E-01	14
WP_234943751_esmfold_v1	KAG8472886_esmfold_v1	1.532E-01	2.951E-01	2.058E-01	14
WP_234943751_esmfold_v1	CAN65631_esmfold_v1	1.501E-01	2.892E-01	2.051E-01	14
WP_234943751_esmfold_v1	KAJ0716363_esmfold_v1	1.721E-01	2.691E-01	2.047E-01	16
WP_234943751_esmfold_v1	KAG1330755_esmfold_v1	1.717E-01	2.661E-01	2.040E-01	16
WP_234943751_esmfold_v1	JAB88127_esmfold_v1	1.599E-01	2.825E-01	2.038E-01	15
WP_234943751_esmfold_v1	KAG5375256_esmfold_v1	1.536E-01	2.859E-01	2.029E-01	14
WP_234943751_esmfold_v1	KAL9997985_esmfold_v1	1.423E-01	3.029E-01	2.027E-01	13
WP_234943751_esmfold_v1	KAJ0478160_esmfold_v1	1.676E-01	2.731E-01	2.019E-01	15
WP_234943751_esmfold_v1	KAJ0499047_esmfold_v1	1.676E-01	2.731E-01	2.019E-01	15
WP_234943751_esmfold_v1	KAJ0665061_esmfold_v1	1.676E-01	2.731E-01	2.019E-01	15
WP_234943751_esmfold_v1	AEB54678_esmfold_v1	1.244E-01	2.985E-01	2.011E-01	12
WP_234943751_esmfold_v1	AIA62360_esmfold_v1	1.578E-01	2.773E-01	1.999E-01	14
WP_234943751_esmfold_v1	NP_001235130_esmfold_v1	1.752E-01	2.580E-01	1.996E-01	16
WP_234943751_esmfold_v1	ALC43478_esmfold_v1	1.618E-01	2.697E-01	1.992E-01	15
WP_234943751_esmfold_v1	CAN1265371_esmfold_v1	1.291E-01	3.039E-01	1.992E-01	12
WP_234943751_esmfold_v1	AHE77382_esmfold_v1	1.685E-01	2.664E-01	1.988E-01	15
WP_234943751_esmfold_v1	KAM0017325_esmfold_v1	1.359E-01	2.896E-01	1.987E-01	12
WP_234943751_esmfold_v1	KAL2926587_esmfold_v1	1.309E-01	2.992E-01	1.978E-01	12
WP_234943751_esmfold_v1	ADX36150_esmfold_v1	1.651E-01	2.670E-01	1.978E-01	15
WP_234943751_esmfold_v1	KAL9996353_esmfold_v1	1.439E-01	2.900E-01	1.975E-01	13
WP_234943751_esmfold_v1	JAC40357_esmfold_v1	1.534E-01	2.711E-01	1.956E-01	14
WP_234943751_esmfold_v1	JAC53011_esmfold_v1	1.546E-01	2.631E-01	1.953E-01	14
WP_234943751_esmfold_v1	XXK89410_esmfold_v1	1.546E-01	2.631E-01	1.953E-01	14
WP_234943751_esmfold_v1	KAK1288223_esmfold_v1	1.624E-01	2.491E-01	1.952E-01	15
WP_234943751_esmfold_v1	ACG58884_esmfold_v1	1.529E-01	2.681E-01	1.934E-01	14
WP_234943751_esmfold_v1	KAM0060759_esmfold_v1	1.060E-01	3.276E-01	1.915E-01	10
WP_234943751_esmfold_v1	GBP00646_esmfold_v1	1.455E-01	2.611E-01	1.855E-01	13
WP_234943751_esmfold_v1	JAB95975_esmfold_v1	1.720E-01	2.272E-01	1.853E-01	16
WP_234943751_esmfold_v1	KAJ0718390_esmfold_v1	1.262E-01	2.717E-01	1.829E-01	11
WP_234943751_esmfold_v1	KAJ0721633_esmfold_v1	1.301E-01	2.716E-01	1.810E-01	12
WP_234943751_esmfold_v1	KAJ0672481_esmfold_v1	1.375E-01	2.577E-01	1.808E-01	13
WP_234943751_esmfold_v1	CAN0838946_esmfold_v1	1.389E-01	2.573E-01	1.800E-01	12
WP_234943751_esmfold_v1	BAU98076_esmfold_v1	9.801E-02	2.921E-01	1.797E-01	9
WP_234943751_esmfold_v1	KAJ0713985_esmfold_v1	1.163E-01	2.666E-01	1.755E-01	11
WP_234943751_esmfold_v1	AGX29493_esmfold_v1	9.963E-02	2.942E-01	1.744E-01	9
WP_234943751_esmfold_v1	JAC05247_esmfold_v1	1.413E-01	2.361E-01	1.735E-01	13
WP_234943751_esmfold_v1	KAJ0477121_esmfold_v1	1.127E-01	2.642E-01	1.723E-01	10
WP_234943751_esmfold_v1	KAJ0497958_esmfold_v1	1.127E-01	2.642E-01	1.723E-01	10
WP_234943751_esmfold_v1	KAJ0663962_esmfold_v1	1.127E-01	2.642E-01	1.723E-01	10
WP_234943751_esmfold_v1	KAJ0671448_esmfold_v1	1.127E-01	2.642E-01	1.723E-01	10
WP_234943751_esmfold_v1	CAN1265370_esmfold_v1	1.128E-01	2.693E-01	1.723E-01	10
WP_234943751_esmfold_v1	KHG00258_esmfold_v1	1.113E-01	2.705E-01	1.703E-01	10
WP_234943751_esmfold_v1	JAB88128_esmfold_v1	1.316E-01	2.352E-01	1.698E-01	12
WP_234943751_esmfold_v1	ABX80638_esmfold_v1	1.435E-01	2.151E-01	1.672E-01	13
WP_234943751_esmfold_v1	CAK1626405_esmfold_v1	1.033E-01	2.371E-01	1.522E-01	9
WP_234943751_esmfold_v1	NP_001036942_esmfold_v1	1.248E-01	1.915E-01	1.485E-01	11
WP_009885950_esmfold_v1	KAJ0713981_esmfold_v1	3.189E-01	3.180E-01	2.959E-01	29
WP_009885950_esmfold_v1	KAK8971188_esmfold_v1	2.954E-01	3.417E-01	2.902E-01	27
WP_009885950_esmfold_v1	KAJ0764626_esmfold_v1	3.240E-01	2.874E-01	2.813E-01	29
WP_009885950_esmfold_v1	KAM0002263_esmfold_v1	2.791E-01	3.214E-01	2.779E-01	25
WP_009885950_esmfold_v1	KAM0030275_esmfold_v1	2.791E-01	3.214E-01	2.779E-01	25
WP_009885950_esmfold_v1	KAJ0609620_esmfold_v1	2.769E-01	3.203E-01	2.767E-01	25
WP_009885950_esmfold_v1	KAJ0769661_esmfold_v1	2.769E-01	3.203E-01	2.767E-01	25
WP_009885950_esmfold_v1	KAJ0775396_esmfold_v1	2.769E-01	3.203E-01	2.767E-01	25
WP_009885950_esmfold_v1	KAJ0799137_esmfold_v1	2.769E-01	3.203E-01	2.767E-01	25
WP_009885950_esmfold_v1	KAJ0478160_esmfold_v1	2.558E-01	3.349E-01	2.730E-01	23
WP_009885950_esmfold_v1	KAJ0499047_esmfold_v1	2.558E-01	3.349E-01	2.730E-01	23
WP_009885950_esmfold_v1	KAJ0665061_esmfold_v1	2.558E-01	3.349E-01	2.730E-01	23
WP_009885950_esmfold_v1	KAM0952603_esmfold_v1	2.698E-01	3.195E-01	2.696E-01	24
WP_009885950_esmfold_v1	KAJ0802878_esmfold_v1	2.693E-01	3.120E-01	2.685E-01	25
WP_009885950_esmfold_v1	KAK8921718_esmfold_v1	2.674E-01	3.162E-01	2.648E-01	24
WP_009885950_esmfold_v1	KAF8714845_esmfold_v1	2.679E-01	3.095E-01	2.639E-01	24
WP_009885950_esmfold_v1	KAJ0716363_esmfold_v1	2.476E-01	3.093E-01	2.606E-01	23
WP_009885950_esmfold_v1	AEK12766_esmfold_v1	2.557E-01	3.053E-01	2.600E-01	23
WP_009885950_esmfold_v1	KAG1342327_esmfold_v1	2.502E-01	3.001E-01	2.563E-01	23
WP_009885950_esmfold_v1	AKA20390_esmfold_v1	2.528E-01	3.000E-01	2.562E-01	23
WP_009885950_esmfold_v1	NP_001336095_esmfold_v1	2.518E-01	2.972E-01	2.539E-01	23
WP_009885950_esmfold_v1	KAJ0477123_esmfold_v1	2.881E-01	2.557E-01	2.518E-01	26
WP_009885950_esmfold_v1	KAJ0497961_esmfold_v1	2.881E-01	2.557E-01	2.518E-01	26
WP_009885950_esmfold_v1	KHG21474_esmfold_v1	2.499E-01	2.980E-01	2.515E-01	23
WP_009885950_esmfold_v1	PKA50776_esmfold_v1	2.470E-01	2.904E-01	2.510E-01	23
WP_009885950_esmfold_v1	KAJ0513915_esmfold_v1	2.851E-01	2.646E-01	2.508E-01	25
WP_009885950_esmfold_v1	KAG8475961_esmfold_v1	2.515E-01	2.983E-01	2.508E-01	23
WP_009885950_esmfold_v1	KAM0008968_esmfold_v1	2.943E-01	2.437E-01	2.497E-01	27
WP_009885950_esmfold_v1	KAM0042932_esmfold_v1	2.810E-01	2.508E-01	2.435E-01	25
WP_009885950_esmfold_v1	NP_001235130_esmfold_v1	2.454E-01	2.856E-01	2.428E-01	22
WP_009885950_esmfold_v1	KAM0042933_esmfold_v1	2.724E-01	2.501E-01	2.421E-01	25
WP_009885950_esmfold_v1	KAM0009309_esmfold_v1	2.817E-01	2.368E-01	2.411E-01	26
WP_009885950_esmfold_v1	PKU80431_esmfold_v1	2.335E-01	2.743E-01	2.375E-01	21
WP_009885950_esmfold_v1	KAJ0538710_esmfold_v1	2.632E-01	2.556E-01	2.371E-01	24
WP_009885950_esmfold_v1	KAJ4837487_esmfold_v1	2.161E-01	2.895E-01	2.369E-01	20
WP_009885950_esmfold_v1	KAJ0713984_esmfold_v1	2.571E-01	2.516E-01	2.352E-01	23
WP_009885950_esmfold_v1	JAC40356_esmfold_v1	2.023E-01	3.075E-01	2.344E-01	19
WP_009885950_esmfold_v1	JAB88128_esmfold_v1	2.108E-01	2.963E-01	2.338E-01	19
WP_009885950_esmfold_v1	KAK7851244_esmfold_v1	2.272E-01	2.720E-01	2.330E-01	21
WP_009885950_esmfold_v1	KAM0025408_esmfold_v1	2.733E-01	2.312E-01	2.325E-01	25
WP_009885950_esmfold_v1	P11890_esmfold_v1	2.248E-01	2.720E-01	2.301E-01	20
WP_009885950_esmfold_v1	KAM0043162_esmfold_v1	2.707E-01	2.230E-01	2.298E-01	25
WP_009885950_esmfold_v1	KAM0043163_esmfold_v1	2.707E-01	2.230E-01	2.298E-01	25
WP_009885950_esmfold_v1	ABX80638_esmfold_v1	2.281E-01	2.697E-01	2.294E-01	21
WP_009885950_esmfold_v1	JAB88127_esmfold_v1	2.081E-01	2.895E-01	2.276E-01	19
